,mu,sigma,trials,cluster size,decision,alpha,tau,epsilon,clustering,labels,mut inf scr,adj mis,norm mis,adj rand s,complet,homogen,vmeas,mut inf scr1,adj mis1,norm mis1,adj rand s1,complet1,homogen1,vmeas1
66,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[2, 2]",,spect_lin_sim,[0 0 0 0 1 0 1 0 1 0 1 0 1 1 0 0 1 0 1 0],0.02101,-0.00937,0.03076,-0.01109,0.03121,0.03031,0.03075,36.0,34.0,36.0,34.0,35.0,36.0,36.0
67,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[2, 2]",,aff_lin_sim,[1 1 3 0 1 0 1 0 2 2 3 0 1 2 2 3 1 3 2 3],0.09637,0.00545,0.09867,0.01256,0.07003,0.13904,0.09314,21.0,29.0,27.0,29.0,31.0,21.0,27.0
68,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[2, 2]",,comp_hr_esk_dis,[1 0 1 0 0 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1],0.10175,0.1109,0.15637,0.12115,0.16657,0.14679,0.15606,19.0,9.0,19.0,7.0,11.0,19.0,17.0
69,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[2, 2]",,avg_hr_esk_dis,[1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1],0.11728,0.12825,0.21666,0.0649,0.27744,0.16919,0.2102,17.0,7.0,10.0,14.0,3.0,17.0,10.0
70,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[2, 2]",,comp_hr_lin_din,[1 0 1 0 0 0 0 0 1 1 0 0 0 1 1 1 0 1 1 1],0.02014,-0.01041,0.02905,-0.01333,0.02905,0.02905,0.02905,39.0,37.0,39.0,37.0,38.0,39.0,39.0
71,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[2, 2]",,avg_hr_lin_dis,[1 0 0 0 1 0 1 0 1 1 1 0 1 1 1 0 1 0 1 0],0.00506,-0.03311,0.00733,-0.04442,0.00735,0.0073,0.00733,46.0,41.0,46.0,48.0,46.0,46.0,46.0
72,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[2, 2]",,spect_edr,[0 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 0 0],0.05067,0.0348,0.07564,0.04422,0.07826,0.0731,0.0756,29.0,24.0,29.0,22.0,28.0,29.0,29.0
73,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[2, 2]",,aff_edr,[0 1 3 5 2 2 3 3 2 4 5 2 6 7 6 1 3 0 0 7],0.23411,-0.00595,0.19887,0.0,0.1171,0.33774,0.17391,7.0,33.0,13.0,31.0,21.0,7.0,15.0
74,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[2, 2]",,spectral bad warp,[1 0 0 0 0 0 0 1 0 1 0 0 1 1 1 1 1 0 0 1],0.0462,0.02866,0.0669,0.03998,0.06714,0.06665,0.0669,32.0,27.0,32.0,25.0,32.0,32.0,32.0
75,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[2, 2]",,affinity bad warp,[0 2 2 2 1 1 2 3 2 3 0 1 3 0 0 3 3 1 1 4],0.24417,0.08516,0.23856,0.08591,0.16156,0.35227,0.22152,6.0,12.0,6.0,12.0,13.0,6.0,6.0
76,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[2, 2]",,PCA bad euclid,[0 1 1 1 0 1 1 1 1 0 1 0 0 0 0 0 0 0 0 0],0.20504,0.267,0.3002,0.32594,0.30466,0.29581,0.30017,10.0,2.0,3.0,1.0,2.0,10.0,2.0
77,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[2, 2]",,spectral bad eucsim,[1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 0 1 1 0],0.06329,0.05187,0.10137,0.0526,0.11254,0.09131,0.10082,27.0,20.0,26.0,18.0,27.0,27.0,26.0
78,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[2, 2]",,affinity bad eucsim,[3 1 0 0 3 0 3 0 3 1 0 3 2 3 1 2 2 3 3 1],0.15216,0.04878,0.1591,0.01594,0.11531,0.21952,0.1512,13.0,21.0,17.0,27.0,22.0,13.0,19.0
79,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[2, 2]",,spectral bad cosine,[1 1 0 1 1 0 1 0 1 1 1 1 0 1 1 0 0 0 1 0],0.02101,-0.00937,0.03076,-0.01109,0.03121,0.03031,0.03075,36.0,36.0,36.0,34.0,35.0,36.0,36.0
80,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[2, 2]",,affinity bad cosine,[0 1 1 1 2 1 2 1 2 1 0 0 3 0 0 3 3 0 2 1],0.30197,0.16909,0.3139,0.20969,0.22618,0.43565,0.29777,2.0,4.0,2.0,4.0,6.0,2.0,3.0
81,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[2, 2]",,spectral bad rbf,[0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 0 0 1 0],0.05067,0.0348,0.07564,0.04422,0.07826,0.0731,0.0756,29.0,24.0,29.0,22.0,28.0,29.0,29.0
82,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[2, 2]",,affinity bad rbf,[3 1 0 0 3 0 3 0 3 1 0 3 2 3 1 2 2 3 3 1],0.15216,0.04878,0.1591,0.01594,0.11531,0.21952,0.1512,13.0,21.0,17.0,27.0,22.0,13.0,19.0
