,mu,sigma,trials,cluster size,decision,alpha,tau,epsilon,clustering,labels,mut inf scr,adj mis,norm mis,adj rand s,complet,homogen,vmeas,mut inf scr1,adj mis1,norm mis1,adj rand s1,complet1,homogen1,vmeas1
257,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,complete eblockset,[0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1],0.69315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
258,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,average eblockset,[0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1],0.69315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
259,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 1.5]",,ward eblockset,[0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1],0.69315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
260,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,spectral warp,[0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1],0.69315,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0
261,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,aff prop,[0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1],0.69315,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0
262,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,pca,[0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1],0.69315,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0
263,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,spectral overlap,[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0],0.69315,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0
264,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,km_choice,[1 0 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1],0.1639,0.20158,0.27829,0.13072,0.32753,0.23645,0.27464,42.0,43.0,42.0,41.0,45.0,42.0,42.0
265,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,km_ent,[0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1],0.69315,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0
266,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,km_con,[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0],0.69315,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0
267,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,spect_cos_cat,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 1],0.21576,0.28139,0.34559,0.21918,0.38369,0.31128,0.34371,40.0,39.0,39.0,39.0,42.0,40.0,39.0
268,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,aff_cos_cat,[0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 3 0 4],0.1639,0.03152,0.22323,0.06557,0.21076,0.23645,0.22287,45.0,46.0,45.0,44.0,50.0,45.0,45.0
269,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,spect_cos_ent,[1 1 1 0 0 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1],0.21576,0.28139,0.34559,0.21918,0.38369,0.31128,0.34371,40.0,39.0,39.0,39.0,42.0,40.0,39.0
270,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.1]","[0.1, 2]",,aff_cos_ent,[4 0 4 2 2 2 1 2 2 3 4 4 4 4 4 4 4 4 4 4],0.42281,0.29613,0.48368,0.42553,0.38353,0.60999,0.47095,24.0,38.0,25.0,25.0,44.0,24.0,25.0
